CPID,max_duration,avg_duration
AN00218,3.4594444444444443,1.556851851851852
AN00603,7.783333333333333,28.71675925925926
AN03946,4.033333333333333,7.879444444444444
AN04630,34.32388888888889,22.939351851851853
AN05089,5.42,9.779351851851851
AN08083,2.7333333333333334,1.4627083333333335
AN08663,41.71388888888889,15.950092592592592
AN03896,4.008055555555556,5.414166666666667
AN06739,2.183333333333333,4.9013888888888895
AN06965,25.4,8.988888888888889
AN08377,23.95,17.816319444444446
AN09764,5.983333333333333,5.92
AN10884,24.1,16.90138888888889
AN11526,5.116666666666666,11.577777777777778
AN12429,22.566666666666666,13.100000000000001
AN16172,6.7,11.238888888888889
AN04423,2.15,7.466666666666666
AN08380,6.283333333333333,8.321250000000001
AN09713,10.216666666666667,4.072222222222222
AN11463,8.333333333333334,7.345555555555555
AN15995,3.783333333333333,3.559351851851852
AN17688,3.033333333333333,6.709351851851852
AN23190,8.683333333333334,12.601018518518517
AN00262,7.57,10.985925925925926
AN04526,9.966666666666667,8.420046296296297
AN06740,12.866666666666667,8.096111111111112
AN11196,8.860833333333334,14.106574074074075
AN13835,7.1,9.398166666666668
AN21795,3.2394444444444446,6.515185185185185
AN22470,5.627777777777778,2.4445138888888893
AN02540,9.252777777777778,10.547152777777779
AN04138,4.5,6.561111111111111
AN21874,65.5813888888889,35.57277777777778
AN23294,9.8175,9.773055555555556
AN00553,46.31666666666667,33.77430555555556
AN02064,8.33361111111111,6.097277777777778
AN03624,7.75,6.766666666666666
AN09733,18.5,10.734351851851853
AN11367,16.2,9.506666666666666
AN14673,4.3675,6.888888888888889
AN24451,4.316944444444444,6.042685185185185
AN00670,33.443888888888885,21.780648148148146
AN02522,9.433333333333334,8.952962962962962
AN02661,16.906666666666666,6.239722222222222
AN03344,4.7,10.884629629629629
AN05927,16.983333333333334,9.9
AN14050,6.7,9.694444444444445
AN18346,19.316666666666666,15.284351851851852
AN23999,2.5527777777777776,5.5922222222222215
AN06370,6.754722222222222,5.712407407407408
AN08659,9.133333333333333,17.844444444444445
AN09741,13.889166666666666,4.4648611111111105
AN10210,9.933333333333334,9.460833333333333
AN11161,24.5,19.083333333333332
AN11719,3.2333333333333334,9.529944444444444
AN01048,24.43111111111111,17.11685185185185
AN02682,9.695,7.795
AN06870,12.966666666666667,4.861111111111112
AN03713,7.966666666666667,4.910185185185186
AN03874,2.6333333333333333,1.4234722222222222
AN04200,33.233333333333334,12.815416666666666
AN06534,20.7,9.962546296296297
AN13312,11.990277777777777,7.953518518518519
AN13444,9.2,11.598749999999999
AN15209,3.9816666666666665,5.136111111111111
AN22353,9.688611111111111,15.199814814814815
AN24627,4.5,6.8993518518518515
AN00254,19.199166666666667,16.345925925925926
AN02908,17.866666666666667,11.178796296296296
AN04069,2.75,9.972222222222221
AN05417,23.966666666666665,11.777777777777779
AN08129,39.583333333333336,23.286481481481484
AN09917,14.167777777777777,13.923796296296297
AN15756,21.516666666666666,8.953194444444444
AN15940,24.9075,21.356111111111108
AN15988,20.645,9.848888888888888
AN04505,6.008333333333334,8.812777777777779
AN04941,9.5408333333333335,8.635444444444444
AN05510,7.166666666666667,12.7475
AN11312,4.15,5.658518518518519
AN15797,9.8405555555555555,6.214375
AN21904,14.645555555555555,13.638240740740741
AN22924,22.368333333333332,8.436574074074073
AN24443,3.0588888888888888,9.608888888888888
AN02288,6.398611111111111,18.61548611111111
AN03025,2.9,4.638888888888889
AN03521,3.3019444444444446,6.282870370370371
AN05940,14.916666666666666,7.166666666666666
AN08666,5.2,7.1127777777777785
AN14959,15.202222222222222,8.696944444444444
AN15123,1.8569444444444445,0.8800925925925926
AN15129,4.564444444444445,8.575694444444444
AN15687,9.9625,4.786458333333334
AN15794,45.6875,27.453611111111112
AN22939,14.15,5.135833333333333
AN01256,7.54,7.323518518518519
AN01841,15.35,9.432037037037036
AN04239,17.733333333333334,11.15675925925926
AN02867,16.362222222222222,7.154652777777778
AN03858,4.433333333333334,7.866481481481482
AN06780,3.3333333333333335,8.920370370370371
AN10235,8.95,11.509444444444446
AN17590,3.85,5.313333333333333
AN24895,17.89472222222222,9.313888888888888
AN24947,3.0594444444444444,1.9449074074074073
AN06511,13.418611111111112,8.402592592592592
AN06617,8.374166666666667,3.522222222222222
AN06845,22.3,17.91111111111111
AN10990,1.9119444444444444,1.508263888888889
AN11509,11.196666666666667,10.86814814814815
AN14385,4.183333333333334,9.574537037037038
AN01979,23.383333333333333,12.088888888888889
AN02068,2.45,10.334907407407407
AN04854,6.249722222222222,10.483796296296298
AN13627,20.226388888888888,11.475462962962963
AN15056,6.15,13.152129629629632
AN16270,13.816666666666666,12.3375
AN01883,5.416666666666667,2.422222222222222
AN03027,67.43333333333334,25.59625
AN10813,3.31,7.042277777777777
AN10981,13.533611111111112,4.7945370370370375
AN12554,19.216666666666665,16.383333333333333
AN15216,15.416666666666666,10.902916666666666
AN05112,2.1277777777777778,7.3971527777777775
AN11373,11.816666666666666,7.823333333333333
AN11992,6,2.6
AN23012,4.840833333333333,7.649814814814815
AN02939,24.8925,12.542847222222221
AN04258,1.8691666666666666,1.1526851851851851
AN06380,17.316666666666666,15.114166666666668
AN08516,9.95,10.644537037037038
AN11683,8.933333333333334,11.23311111111111
AN23393,3.480277777777778,6.215833333333334
AN01102,4.066666666666666,3.815740740740741
AN01642,7.290277777777778,7.313425925925927
AN10282,16.116666666666667,11.008981481481483
AN00943,60.666666666666664,23.61097222222222
AN03055,13.163611111111111,6.7494907407407405
AN03272,4.266666666666667,2.138888888888889
AN04241,4.716666666666667,11.428958333333334
AN04940,4.630277777777778,6.706055555555555
AN06138,9.703888888888889,17.22546296296296
AN12991,13.45,8.275925925925925
AN14625,2.025,32.728402777777774
AN21575,15.100833333333334,5.6725925925925935
AN01765,3.0833333333333335,1.9353703703703704
AN03570,3.716666666666667,10.856666666666667
AN06086,16.849166666666665,10.498888888888887
AN16772,6.593055555555556,4.7246296296296295
AN24555,5.35,4.469166666666667
AN24720,16.598055555555554,9.773055555555555
AN02958,4.1,2.6625
AN03864,5.8133333333333335,12.07925925925926
AN04097,3.4833333333333334,12.65
AN10154,16.416666666666668,5.83712962962963
AN14470,7.933333333333334,12.529074074074074
AN15947,6.566666666666666,6.831944444444444
AN21485,4.833333333333333,5.928518518518518
AN22954,8,8.075740740740741
AN00520,7.770833333333333,16.697685185185186
AN01121,2.8666666666666667,7.6281944444444445
AN04102,20.116666666666667,16.362847222222225
AN06315,9.35,9.525
AN15967,10.523888888888889,4.4575000000000005
AN16038,21.3425,18.195462962962964
AN24340,8.763055555555555,15.373703703703704
AN24548,14.655277777777778,10.194351851851852
AN00531,4.838333333333333,3.7605555555555554
AN02834,4.85,2.878796296296296
AN06085,14.15,10.045416666666666
AN06443,13.966666666666667,6.524375
AN08401,9.45,13.485462962962963
AN09906,20.051944444444445,14.617152777777779
AN17965,7.129722222222222,3.687962962962963
AN01208,14.9825,13.988611111111112
AN02915,9.2,8.774999999999999
AN08232,74.53333333333333,30.54638888888889
AN10922,6.950555555555556,2.6791666666666667
AN18646,15.024444444444445,13.686574074074073
AN02175,40.71805555555556,19.015740740740743
AN04971,19.92527777777778,16.508518518518517
AN05642,20.366666666666667,18.505555555555556
AN06787,25.348055555555554,9.650555555555554
AN06821,6.206944444444445,8.094126984126985
AN01706,9.838611111111112,6.904444444444444
AN04954,2.716666666666667,10.613611111111112
AN06221,2.8933333333333335,9.999027777777778
AN12468,5.083333333333333,18.400000000000002
AN13593,3.5869444444444443,5.293333333333334
AN22959,6.2675,5.982592592592593
AN23587,9.594444444444445,5.237870370370371
AN23856,2.355277777777778,10.851333333333333
AN04369,8.666666666666666,9.458425925925924
AN14658,8.716666666666667,9.248611111111112
AN14886,8.983333333333333,13.254351851851851
AN14971,49.35,18.232592592592592
AN03275,25.533333333333335,16.839907407407406
AN03523,70.38333333333334,32.62222222222223
AN04451,2.2333333333333334,9.023263888888888
AN11174,2.5383333333333336,1.4143333333333334
AN23101,26.95,18.56907407407407
AN00633,22.395555555555557,19.752777777777776
AN08176,18.841666666666665,15.344888888888889
AN08221,11.733333333333333,5.167037037037036
AN08624,26.191666666666666,18.70277777777778
AN09991,5.55,9.726111111111111
AN14777,8.383333333333333,8.839305555555555
AN06261,2.4,11.964074074074071
AN06662,2.6166666666666667,9.466666666666667
AN07041,37.6,23.25
AN11345,4.833333333333333,14.28888888888889
AN11557,21.296666666666667,15.171111111111111
AN11740,12.3,8.241111111111111
AN13075,6.566666666666666,14.945185185185187
AN01007,13.134722222222223,8.309166666666668
AN05258,15.783333333333333,13.190972222222221
AN16545,15.383333333333333,10.48259259259259
AN24578,40.255833333333335,22.354074074074077
AN00911,71.11666666666666,39.97527777777778
AN04868,2.566666666666667,1.6841666666666668
AN08132,7.4,5.12
AN07614,5.966666666666667,7.487500000000001
AN08461,17.5,13.416666666666666
AN24563,6.299444444444444,9.61898148148148
AN01885,15.912777777777778,10.494444444444445
AN06060,4.85,10.953148148148147
AN09638,6,5.195833333333334
AN11588,5.583333333333333,12.005555555555555
AN14383,31.379444444444445,16.46537037037037
AN24438,42.88055555555555,21.637962962962963
AN03512,4.6175,3.818412698412699
AN03589,5.137222222222222,2.206851851851852
AN04773,9.2875,11.18888888888889
AN08504,2.0661111111111112,1.2636805555555557
AN12384,12.45,4.566666666666666
AN22191,9.41388888888889,7.914444444444445
AN24581,15.016666666666667,7.5475
AN00210,14.371944444444445,9.428611111111111
AN02693,24.929444444444446,19.432037037037038
AN03816,37.6,20.948796296296297
AN04099,3.598888888888889,6.4405
AN06244,3.312222222222222,5.815555555555555
AN06878,9.933333333333334,4.466666666666667
AN09831,18.220833333333335,10.034722222222223
AN13683,13.383333333333333,12.111111111111109
AN15459,2.4,1.9575
AN23258,7.35,9.809907407407406
AN23384,17.766666666666666,11.160833333333333
AN01047,25.366666666666667,16.888425925925926
AN12392,17.916666666666668,6.727777777777778
AN08518,17.983333333333334,15.835069444444445
AN10949,20.366666666666667,13.545833333333336
AN11615,2.6166666666666667,13.320763888888887
AN16898,5.116666666666666,11.158148148148149
AN24491,4.056666666666667,11.046851851851853
AN24850,5.287222222222222,8.132592592592593
AN00852,2.643611111111111,5.361481481481481
AN00973,21.22,11.939277777777779
AN01767,7.623333333333333,4.048981481481481
AN02179,9.369444444444444,9.256018518518518
AN03767,7.05,11.25
AN06636,16.85,10.521666666666667
AN09593,13.671666666666667,4.835
AN18014,4.069444444444445,17.546875
AN18206,14.6,13.416574074074072
AN18639,14.359166666666667,13.639722222222224
AN00862,45.132777777777775,24.72284722222222
AN03696,9.669722222222223,15.459375
AN05761,5.2,12.550000000000002
AN05799,17.269166666666667,5.982407407407408
AN06777,5.157777777777778,7.887152777777778
AN08565,16.65222222222222,15.479907407407408
AN10090,7.427777777777778,17.319814814814816
AN15973,21.116666666666667,7.552962962962963
AN16014,7.2316666666666665,3.867152777777778
AN22669,8.65,5.719236111111112
AN23792,8.355555555555556,5.812592592592593
AN03683,15.914166666666667,9.999537037037037
AN03772,34.00138888888889,17.786944444444444
AN06759,9.916666666666666,9.474444444444444
AN09656,6.666666666666667,5.122407407407407
AN11004,5.9,7.376018518518518
AN11766,14.369166666666667,12.228611111111112
AN13001,5.5,2.7391666666666667
AN23952,17.394444444444446,14.005648148148149
AN01326,22.4825,12.553425925925927
AN05324,3.0166666666666666,1.5556481481481483
AN06745,5.133333333333334,5.815555555555556
AN07840,8.612777777777778,8.548124999999999
AN08320,2.8002777777777776,1.7540740740740741
AN15541,21.026944444444446,9.166458333333333
AN22687,8.298333333333334,9.567291666666668
AN05140,2.1108333333333333,6.520277777777777
AN11176,9.666666666666666,10.049999999999999
AN16756,5.9,9.541805555555555
AN24025,5.95,15.034351851851852
AN00170,27.083333333333332,20.253148148148146
AN00695,15.266111111111112,14.810925925925924
AN00813,2.516388888888889,8.021180555555556
AN02469,42.06361111111111,24.486851851851853
AN03155,2.9347222222222222,5.621851851851852
AN03514,16.955,12.053333333333333
AN09568,8.908333333333333,8.1625
AN10350,11.75,6.275208333333333
AN10946,9.05,3.3111111111111113
AN11832,5.808055555555556,4.620486111111112
AN17684,9.716666666666667,9.294907407407408
AN21993,2.390277777777778,5.428888888888889
AN00098,3.6333333333333333,11.765777777777776
AN02207,9.45,30.47673611111111
AN04930,4.089444444444444,6.108263888888889
AN06623,14.775,9.026574074074075
AN07877,2.7508333333333335,7.905833333333334
AN08020,15.618055555555555,10.182500000000001
AN11918,4.55,3.9330555555555553
AN13928,8.116666666666667,25.713263888888893
AN22101,3.2583333333333333,3.488645833333334
AN23342,17.15,14.605555555555554
AN24804,44.86666666666667,23.143611111111113
AN02813,8.589444444444444,13.991527777777778
AN03987,18.399722222222223,14.821296296296296
AN04611,15.212777777777777,9.158703703703702
AN04909,15.983333333333333,11.135972222222222
AN05245,8.861944444444445,7.574351851851852
AN10938,9.966666666666667,9.472222222222221
AN13118,38.205,15.58875
AN13771,2.5166666666666666,1.6991666666666667
AN01817,19.666666666666668,12.099814814814815
AN02960,13,12.183263888888888
AN08128,9.383333333333333,10.733055555555557
AN08356,8.975833333333334,5.024907407407408
AN09649,12.15,11.245277777777778
AN10214,9.178611111111111,7.251990740740741
AN24712,7.483333333333333,11.657685185185185
AN00158,20.174166666666668,16.915000000000003
AN07498,9.783333333333333,11.385833333333332
AN08719,7.333333333333333,7.800000000000001
AN11423,9.47,6.979444444444444
AN11651,9.533333333333333,7.566031746031746
AN15191,2.066666666666667,6.021018518518519
AN02135,4.4,4.737152777777778
AN03306,7.516666666666667,11.948263888888889
AN03955,5.447222222222222,7.010185185185185
AN06363,17.95,6.473425925925926
AN10263,2.093888888888889,13.607685185185185
AN10280,14.804166666666667,5.318611111111111
AN24257,15.316666666666666,15.092407407407407
AN02116,14.233333333333333,12.701018518518518
AN06159,2.8097222222222222,6.294814814814814
AN11854,14.109722222222222,13.556597222222223
AN15008,311.8666666666667,111.93268518518518
AN24284,3.8219444444444446,6.635555555555555
AN02128,4.286944444444444,11.699444444444445
AN02463,19.083333333333332,14.467638888888889
AN03761,28.724166666666665,14.367222222222223
AN04751,2.5833333333333335,4.942777777777778
AN15915,7.05,5.998055555555556
AN24542,18.933333333333334,34.9415
AN02180,3.8025,1.908611111111111
AN03694,7.6658333333333335,4.76638888888889
AN04284,4.990833333333334,5.322708333333334
AN06395,5.386666666666667,3.74
AN06597,33.21861111111111,18.800648148148145
AN06718,16.605,14.1825
AN08144,38.38916666666667,16.874166666666667
AN24378,9.017222222222221,12.015185185185183
AN24803,5.036388888888889,14.655277777777776
AN00702,14.3,13.545648148148148
AN00710,8.083333333333334,8.178166666666668
AN04845,2.0833333333333335,3.8772916666666664
AN07723,6.35,13.083333333333334
AN11117,21.634166666666665,17.75935185185185
AN11517,9.066666666666666,7.401527777777777
AN14919,8.866666666666667,6.149166666666667
AN01792,9.883333333333333,5.000555555555556
AN08092,3.25,2.7944444444444443
AN10998,3.8,13.083240740740742
AN11672,9.566666666666666,7.4373611111111115
AN03645,2.3,1.6168055555555556
AN05985,21.316666666666666,16.594444444444445
AN06132,23.316666666666666,8.534166666666666
AN06251,5.238611111111111,6.214583333333334
AN09790,2.1444444444444444,8.425833333333333
AN21814,4.95,2.8662962962962966
AN00392,37.53805555555556,20.32925925925926
AN08398,3.6038888888888887,6.634722222222222
AN08519,17.76638888888889,16.741388888888892
AN10261,2.0166666666666666,5.367175925925925
AN12028,26.716666666666665,20.48888888888889
AN23491,18.052222222222223,7.752083333333333
AN24772,5.006388888888889,7.0754629629629635
AN00317,2.387777777777778,10.365092592592593
AN03655,4.543055555555555,10.097685185185185
AN03980,3.4611111111111112,2.9419444444444447
AN04271,17.233333333333334,14.654537037037038
AN15982,4.516666666666667,14.107888888888889
AN22009,3.2783333333333333,1.8822222222222222
AN00542,9.133333333333333,3.329722222222222
AN00908,3.9166666666666665,3.9459126984126986
AN04972,34.85527777777778,14.906944444444445
AN05198,45.63333333333333,27.79444444444444
AN06321,3.422222222222222,2.9736111111111114
AN08344,21.733333333333334,9.184047619047618
AN08605,3.8516666666666666,6.399930555555557
AN09902,20.567222222222224,13.543541666666666
AN13626,2.9547222222222222,10.85951388888889
AN08488,6.246111111111111,5.130416666666666
AN10363,23.875833333333333,13.358611111111111
AN15308,24.261111111111113,8.763425925925928
AN21779,9.448611111111111,8.019907407407407
AN24014,2.1,5.775740740740741
AN04677,7.730833333333333,11.209166666666667
AN08167,13.716111111111111,8.267314814814815
AN08593,50.35,31.577291666666667
AN11415,2.064722222222222,3.9859722222222222
AN02606,16.52,5.939351851851852
AN03977,11.91611111111111,7.672037037037036
AN05957,6.283333333333333,8.022222222222224
AN11031,8.633333333333333,13.77625
AN13385,10.9,4.192685185185185
AN24779,17.22277777777778,14.87638888888889
AN02528,2.95,1.8050925925925927
AN02644,9.033333333333333,12.710092592592593
AN08555,13.385555555555555,9.180833333333332
AN24514,13.645277777777778,12.903703703703703
AN00080,21.25,16.878148148148146
AN00914,24.339166666666667,18.990092592592593
AN04898,2.2333333333333334,8.177777777777777
AN05671,19.3825,10.917314814814816
AN23060,7.8,9.750277777777777
AN23545,17.877222222222223,16.10796296296296
AN24125,2.7333333333333334,7.897083333333334
AN25249,22.12,21.006666666666664
AN02229,9,13.752539682539682
AN15346,4.25,7.751481481481481
AN16405,11.906666666666666,4.488425925925926
AN01930,9.716666666666667,16.567962962962962
AN03234,15.167777777777777,14.643796296296296
AN04813,8.9875,9.953796296296296
AN06056,2.0269444444444447,4.757037037037037
AN06079,2.5155555555555558,8.284444444444444
AN06542,2.9166666666666665,11.555555555555555
AN06772,16.533333333333335,9.99824074074074
AN08336,3.1622222222222223,4.4690972222222225
AN11620,4.4,5.241666666666667
AN13712,2.7616666666666667,8.457731481481483
AN00781,9.359166666666667,6.828095238095239
AN01418,2.35,8.745277777777778
AN02827,8.7,6.852222222222221
AN06259,3.4091666666666667,8.217407407407409
AN14735,12.181666666666667,9.543055555555556
AN15462,4.666666666666667,12.522222222222224
AN01514,13.7,5.531203703703704
AN04531,3.95,10.726203703703703
AN05171,17.666666666666668,6.6114444444444445
AN07599,15.7,13.294259259259258
AN23107,3.4186111111111113,35.905
AN00249,7.7,16.266666666666666
AN02301,9.816666666666666,12.123055555555556
AN04747,5.814166666666667,11.691041666666665
AN13245,5.239166666666667,10.383194444444445
AN13728,2,9.018541666666668
AN17068,9.931666666666667,9.094861111111111
AN00230,3.312777777777778,9.090694444444443
AN04204,9.75,10.972222222222223
AN04236,9.283333333333333,5.611111111111112
AN06336,2.6766666666666667,2.3201851851851854
AN08645,5.466666666666667,16.08861111111111
